chr	start	end	intensity	experiment
chr15	3357500	3907500	-11	minusE2
chr15	100622500	100752500	-10	minusE2
chr15	98227500	98312500	-10	minusE2
chr15	94942500	95027500	-10	minusE2
chr15	91482500	91757500	-10	minusE2
chr15	90337500	90497500	-10	minusE2
chr15	89632500	89702500	-10	minusE2
chr15	86617500	86682500	-10	minusE2
chr15	82462500	82582500	-10	minusE2
chr15	79827500	80082500	-10	minusE2
chr15	79752500	80077500	-10	minusE2
chr15	73477500	73547500	-10	minusE2
chr15	73297500	73467500	-10	minusE2
chr15	67182500	67427500	-10	minusE2
chr15	66907500	68232500	-10	minusE2
chr15	64317500	64627500	-10	minusE2
chr15	62992500	63037500	-10	minusE2
chr15	62032500	62087500	-10	minusE2
chr15	61982500	63742500	-10	minusE2
chr15	55102500	55552500	-10	minusE2
chr15	54557500	54612500	-10	minusE2
chr15	43182500	43282500	-10	minusE2
chr15	43037500	43527500	-10	minusE2
chr15	34242500	34427500	-10	minusE2
chr15	31622500	32242500	-10	minusE2
chr15	25452500	25627500	-10	minusE2
chr15	26107500	26207500	-10	minusE2
chr15	22832500	22892500	-10	minusE2
chr15	14632500	15217500	-10	minusE2
chr15	7462500	8057500	-10	minusE2
chr15	6237500	6627500	-10	minusE2
chr15	103347500	103502500	-9	minusE2
chr15	98582500	98692500	-9	minusE2
chr15	96477500	96667500	-9	minusE2
chr15	95342500	95437500	-9	minusE2
chr15	95272500	95362500	-9	minusE2
chr15	95002500	95167500	-9	minusE2
chr15	92267500	92422500	-9	minusE2
chr15	90992500	91172500	-9	minusE2
chr15	90842500	90942500	-9	minusE2
chr15	88147500	88247500	-9	minusE2
chr15	87787500	87877500	-9	minusE2
chr15	87627500	87947500	-9	minusE2
chr15	73837500	73997500	-9	minusE2
chr15	73827500	74537500	-9	minusE2
chr15	71487500	71727500	-9	minusE2
chr15	71607500	71712500	-9	minusE2
chr15	70817500	70892500	-9	minusE2
chr15	67522500	67602500	-9	minusE2
chr15	64762500	65632500	-9	minusE2
chr15	64687500	64907500	-9	minusE2
chr15	64417500	64512500	-9	minusE2
chr15	64137500	64627500	-9	minusE2
chr15	62902500	62987500	-9	minusE2
chr15	62252500	62347500	-9	minusE2
chr15	45472500	45527500	-9	minusE2
chr15	46667500	46732500	-9	minusE2
chr15	56357500	56437500	-9	minusE2
chr15	44457500	44617500	-9	minusE2
chr15	44447500	44522500	-9	minusE2
chr15	44327500	44392500	-9	minusE2
chr15	41797500	41977500	-9	minusE2
chr15	39367500	39737500	-9	minusE2
chr15	34707500	34792500	-9	minusE2
chr15	34442500	34502500	-9	minusE2
chr15	32997500	33062500	-9	minusE2
chr15	26377500	26452500	-9	minusE2
chr15	24917500	25017500	-9	minusE2
chr15	18822500	18887500	-9	minusE2
chr15	16657500	16727500	-9	minusE2
chr15	14702500	14747500	-9	minusE2
chr15	11407500	11587500	-9	minusE2
chr15	10757500	10812500	-9	minusE2
chr15	9102500	9167500	-9	minusE2
chr15	3202500	3987500	-9	minusE2
chr15	102287500	102452500	-8	minusE2
chr15	90677500	90932500	-8	minusE2
chr15	88247500	88537500	-8	minusE2
chr15	83637500	84052500	-8	minusE2
chr15	81037500	81297500	-8	minusE2
chr15	74302500	74512500	-8	minusE2
chr15	72207500	73017500	-8	minusE2
chr15	66907500	67177500	-8	minusE2
chr15	64192500	64382500	-8	minusE2
chr15	63892500	64117500	-8	minusE2
chr15	58592500	58817500	-8	minusE2
chr15	53342500	53682500	-8	minusE2
chr15	52157500	52457500	-8	minusE2
chr15	41157500	41667500	-8	minusE2
chr15	39592500	39732500	-8	minusE2
chr15	34752500	34887500	-8	minusE2
chr15	37637500	37732500	-8	minusE2
chr15	34247500	34347500	-8	minusE2
chr15	25032500	25402500	-8	minusE2
chr15	19547500	19607500	-8	minusE2
chr15	16372500	16422500	-8	minusE2
chr15	11552500	11652500	-8	minusE2
chr15	7812500	8062500	-8	minusE2
chr15	6912500	7137500	-8	minusE2
chr15	3357500	3987500	-8	minusE2
chr15	24967500	25267500	-7	minusE2
chr15	3297500	4042500	-7	minusE2
chr15	10137500	10212500	-7	minusE2
chr15	24992500	25092500	-7	minusE2
chr15	97237500	97327500	-7	minusE2
chr15	42047500	42152500	-7	minusE2
chr15	51267500	51372500	-8	minusE2
chr15	56142500	56227500	-8	minusE2
chr15	7517500	7597500	-9	minusE2
chr15	80427500	80502500	-9	minusE2
chr15	86892500	86952500	-9	minusE2
chr15	84937500	85042500	-9	minusE2
chr15	80377500	80472500	-9	minusE2
chr15	92312500	92402500	-9	minusE2
chr15	92857500	92947500	-9	minusE2
chr15	12912500	12997500	-10	minusE2
chr15	72917500	73022500	-10	minusE2
chr15	75282500	75352500	-10	minusE2
chr15	32487500	32552500	-11	minusE2
chr15	36297500	36352500	-11	minusE2
chr15	35717500	35772500	-11	minusE2
chr15	61237500	61337500	-11	minusE2
chr15	74922500	74997500	-11	minusE2
chr15	72127500	72182500	-11	minusE2
chr15	82522500	82577500	-11	minusE2
chr15	83657500	83737500	-11	minusE2
chr15	83042500	83112500	-11	minusE2
chr15	81957500	82042500	-11	minusE2
chr15	85447500	85537500	-11	minusE2
chr15	56782500	56832500	-13	minusE2
chr15	53257500	53342500	-13	minusE2
chr15	79092500	79137500	-13	minusE2
chr15	99797500	99897500	-13	minusE2
chr15	39687500	39742500	-14	minusE2
chr15	53297500	53342500	-14	minusE2
chr15	100652500	100732500	-14	minusE2
chr15	36392500	36452500	-15	minusE2
chr15	57892500	57972500	-15	minusE2
chr15	84862500	84922500	-15	minusE2
chr15	64327500	64367500	-16	minusE2
chr15	80882500	80917500	-16	minusE2
chr15	82082500	82127500	-16	minusE2
chr15	82067500	82107500	-16	minusE2
chr15	76552500	76617500	-16	minusE2
chr15	92437500	93212500	-16	minusE2
chr15	89127500	89207500	-16	minusE2
chr15	93577500	94212500	-16	minusE2
chr15	97917500	97952500	-16	minusE2
chr15	102197500	102232500	-16	minusE2
chr15	99727500	99907500	-16	minusE2
chr15	8142500	8302500	-17	minusE2
chr15	3997500	4032500	-17	minusE2
chr15	8452500	8587500	-17	minusE2
chr15	8157500	8237500	-17	minusE2
chr15	25817500	25857500	-17	minusE2
chr15	12372500	12792500	-17	minusE2
chr15	39942500	40127500	-17	minusE2
chr15	32247500	32717500	-17	minusE2
chr15	44747500	44817500	-17	minusE2
chr15	43037500	43757500	-17	minusE2
chr15	72207500	72517500	-17	minusE2
chr15	59397500	59862500	-17	minusE2
chr15	77227500	77357500	-17	minusE2
chr15	74587500	74692500	-17	minusE2
chr15	80717500	80792500	-17	minusE2
chr15	77772500	77917500	-17	minusE2
chr15	85002500	85042500	-17	minusE2
chr15	91477500	91572500	-17	minusE2
chr15	88832500	88922500	-17	minusE2
chr15	5237500	6077500	-18	minusE2
chr15	12142500	12177500	-18	minusE2
chr15	25282500	25327500	-18	minusE2
chr15	12737500	12792500	-18	minusE2
chr15	27922500	28027500	-18	minusE2
chr15	25627500	25717500	-18	minusE2
chr15	73997500	74517500	-18	minusE2
chr15	64767500	65702500	-18	minusE2
chr15	78372500	78412500	-18	minusE2
chr15	76097500	76137500	-18	minusE2
chr15	81832500	81902500	-18	minusE2
chr15	79952500	80017500	-18	minusE2
chr15	80802500	80842500	-18	minusE2
chr15	81132500	81167500	-18	minusE2
chr15	79242500	79467500	-18	minusE2
chr15	97782500	97847500	-18	minusE2
chr15	97197500	97242500	-18	minusE2
chr15	93277500	93337500	-18	minusE2
chr15	91302500	91757500	-18	minusE2
chr15	11037500	11322500	-19	minusE2
chr15	8187500	8227500	-19	minusE2
chr15	102337500	102377500	-18	minusE2
chr15	98182500	98387500	-18	minusE2
chr15	27752500	27822500	-19	minusE2
chr15	12617500	12657500	-19	minusE2
chr15	31487500	31587500	-19	minusE2
chr15	27912500	28182500	-19	minusE2
chr15	36632500	36667500	-19	minusE2
chr15	36612500	36702500	-19	minusE2
chr15	58987500	59037500	-19	minusE2
chr15	39862500	40137500	-19	minusE2
chr15	73312500	73422500	-19	minusE2
chr15	64687500	65702500	-19	minusE2
chr15	76762500	76812500	-19	minusE2
chr15	73352500	73407500	-19	minusE2
chr15	79752500	79832500	-19	minusE2
chr15	78587500	78747500	-19	minusE2
chr15	82987500	83027500	-19	minusE2
chr15	81027500	81197500	-19	minusE2
chr15	84262500	84617500	-19	minusE2
chr15	83762500	84052500	-19	minusE2
chr15	96542500	96667500	-19	minusE2
chr15	87627500	88652500	-19	minusE2
chr15	102592500	102627500	-19	minusE2
chr15	97887500	97942500	-19	minusE2
chr15	12377500	12572500	-20	minusE2
chr15	8147500	8182500	-20	minusE2
chr15	75717500	75832500	-20	minusE2
chr15	58972500	59077500	-20	minusE2
chr15	78257500	78422500	-20	minusE2
chr15	76417500	76467500	-20	minusE2
chr15	85912500	86122500	-20	minusE2
chr15	84757500	84922500	-20	minusE2
chr15	97717500	97852500	-20	minusE2
chr15	94587500	94662500	-20	minusE2
chr15	102592500	102672500	-20	minusE2
chr15	102387500	102442500	-20	minusE2
chr15	36792500	37007500	-21	minusE2
chr15	34542500	34892500	-21	minusE2
chr15	77247500	77292500	-21	minusE2
chr15	41327500	41657500	-21	minusE2
chr15	80642500	80692500	-21	minusE2
chr15	97197500	97667500	-25	minusE2
chr15	76742500	76872500	-25	minusE2
chr15	76082500	76157500	-25	minusE2
chr15	44637500	44822500	-25	minusE2
chr15	36792500	36967500	-25	minusE2
chr15	98577500	98617500	-24	minusE2
chr15	90252500	90842500	-24	minusE2
chr15	84217500	84627500	-24	minusE2
chr15	79832500	79912500	-24	minusE2
chr15	76662500	76702500	-24	minusE2
chr15	91302500	91572500	-23	minusE2
chr15	81447500	81607500	-23	minusE2
chr15	75567500	75617500	-23	minusE2
chr15	64917500	65702500	-23	minusE2
chr15	31317500	31447500	-23	minusE2
chr15	99727500	99772500	-22	minusE2
chr15	99317500	99377500	-22	minusE2
chr15	98092500	98172500	-22	minusE2
chr15	94557500	94662500	-22	minusE2
chr15	85602500	85707500	-22	minusE2
chr15	84072500	84632500	-22	minusE2
chr15	84217500	84257500	-22	minusE2
chr15	81607500	81642500	-22	minusE2
chr15	81067500	81197500	-22	minusE2
chr15	78622500	78742500	-22	minusE2
chr15	76232500	76327500	-22	minusE2
chr15	71482500	71887500	-22	minusE2
chr15	66902500	67097500	-22	minusE2
chr15	55107500	55267500	-22	minusE2
chr15	54782500	55007500	-22	minusE2
chr15	38302500	38472500	-22	minusE2
chr15	37977500	38012500	-22	minusE2
chr15	103187500	103307500	-21	minusE2
chr15	102762500	102807500	-21	minusE2
chr15	102702500	102742500	-21	minusE2
chr15	97717500	97792500	-21	minusE2
chr15	98892500	98927500	-21	minusE2
chr15	75842500	75882500	-22	minusE2
chr15	82277500	82312500	-23	minusE2
chr15	44437500	44822500	-26	minusE2
chr15	8382500	8587500	-26	minusE2
chr15	74637500	74692500	-26	minusE2
chr15	85152500	85247500	-26	minusE2
chr15	98957500	98992500	-27	minusE2
chr15	66672500	66902500	-27	minusE2
chr15	99597500	99667500	-28	minusE2
chr15	79832500	79882500	-28	minusE2
chr15	58167500	58412500	-29	minusE2
chr15	55562500	56047500	-29	minusE2
chr15	12582500	12797500	-30	minusE2
chr15	73312500	73552500	-29	minusE2
chr15	58467500	58872500	-30	minusE2
chr15	101772500	101972500	-30	minusE2
chr15	81462500	81582500	-30	minusE2
chr15	85912500	86037500	-36	minusE2
chr15	85267500	85582500	-36	minusE2
chr15	36502500	36577500	-35	minusE2
chr15	25807500	25957500	-35	minusE2
chr15	11037500	11377500	-33	minusE2
chr15	78447500	78532500	-32	minusE2
chr15	102987500	103172500	-31	minusE2
chr15	101242500	101282500	-35	minusE2
chr15	73722500	73757500	-35	minusE2
chr15	25442500	25717500	-37	minusE2
chr15	100037500	100127500	-38	minusE2
chr15	99422500	99467500	-37	minusE2
chr15	86057500	86122500	-40	minusE2
chr15	101987500	102067500	-54	minusE2
chr15	73067500	73187500	-42	minusE2
chr15	71917500	72052500	-41	minusE2
chr16	90495000	90715000	-21	minusE2
chr16	72675000	72965000	-27	minusE2
chr16	4315000	4475000	-34	minusE2
chr16	26025000	26195000	-40	minusE2
chr16	17745000	17805000	-45	minusE2
chr16	30595000	31355000	-22	minusE2
chr16	25065000	25265000	-22	minusE2
chr16	20805000	21075000	-22	minusE2
chr16	19885000	20095000	-22	minusE2
chr16	15835000	16305000	-22	minusE2
chr16	13115000	13625000	-22	minusE2
chr16	5895000	6485000	-22	minusE2
chr16	5475000	5885000	-22	minusE2
chr16	4695000	4915000	-22	minusE2
chr16	91365000	91645000	-21	minusE2
chr16	87575000	87715000	-21	minusE2
chr16	78635000	78955000	-21	minusE2
chr16	76915000	77045000	-21	minusE2
chr16	74855000	75185000	-21	minusE2
chr16	72215000	72605000	-21	minusE2
chr16	39065000	41245000	-21	minusE2
chr16	28935000	29555000	-21	minusE2
chr16	20495000	20635000	-21	minusE2
chr16	16465000	16585000	-21	minusE2
chr16	6835000	6975000	-21	minusE2
chr16	4715000	4845000	-21	minusE2
chr16	4555000	4675000	-21	minusE2
chr16	96685000	97295000	-20	minusE2
chr16	92695000	93145000	-20	minusE2
chr16	87565000	87745000	-20	minusE2
chr16	83475000	83545000	-20	minusE2
chr16	59685000	60545000	-20	minusE2
chr16	52315000	55465000	-20	minusE2
chr16	49525000	49705000	-20	minusE2
chr16	41255000	42165000	-20	minusE2
chr16	39115000	39315000	-20	minusE2
chr16	37325000	37495000	-20	minusE2
chr16	37295000	37805000	-20	minusE2
chr16	35325000	35495000	-20	minusE2
chr16	30705000	30975000	-20	minusE2
chr16	24875000	25065000	-20	minusE2
chr16	22075000	22175000	-20	minusE2
chr16	15875000	16145000	-20	minusE2
chr16	15855000	16285000	-20	minusE2
chr16	14705000	15875000	-20	minusE2
chr16	8415000	8865000	-20	minusE2
chr16	4965000	5145000	-20	minusE2
chr16	95585000	95695000	-19	minusE2
chr16	85355000	85495000	-19	minusE2
chr16	78975000	79065000	-19	minusE2
chr16	65715000	66005000	-19	minusE2
chr16	41255000	41525000	-19	minusE2
chr16	40465000	40965000	-19	minusE2
chr16	37105000	37685000	-19	minusE2
chr16	35845000	35965000	-19	minusE2
chr16	34125000	34705000	-19	minusE2
chr16	27485000	28145000	-19	minusE2
chr16	17875000	17985000	-19	minusE2
chr16	16305000	16875000	-19	minusE2
chr16	14705000	15625000	-19	minusE2
chr16	5475000	6335000	-19	minusE2
chr16	4315000	4665000	-19	minusE2
chr16	3755000	3805000	-19	minusE2
chr16	97455000	97575000	-18	minusE2
chr16	95465000	95645000	-18	minusE2
chr16	93155000	93455000	-18	minusE2
chr16	87755000	88205000	-18	minusE2
chr16	87515000	89765000	-18	minusE2
chr16	86895000	87245000	-18	minusE2
chr16	84135000	84495000	-18	minusE2
chr16	82525000	84135000	-18	minusE2
chr16	78195000	78625000	-18	minusE2
chr16	69355000	69475000	-18	minusE2
chr16	65555000	66015000	-18	minusE2
chr16	56315000	56675000	-18	minusE2
chr16	55955000	56125000	-18	minusE2
chr16	50435000	50735000	-18	minusE2
chr16	49015000	50305000	-18	minusE2
chr16	44725000	45635000	-18	minusE2
chr16	32095000	32465000	-18	minusE2
chr16	26235000	26445000	-18	minusE2
chr16	25965000	26775000	-18	minusE2
chr16	19205000	19405000	-18	minusE2
chr16	9015000	9465000	-18	minusE2
chr16	6795000	7145000	-18	minusE2
chr16	3745000	3885000	-18	minusE2
chr16	96085000	96355000	-17	minusE2
chr16	92325000	93555000	-17	minusE2
chr16	81205000	82525000	-17	minusE2
chr16	75805000	75915000	-17	minusE2
chr16	73245000	73415000	-17	minusE2
chr16	71255000	72985000	-17	minusE2
chr16	71055000	71195000	-17	minusE2
chr16	52455000	54985000	-17	minusE2
chr16	49525000	49855000	-17	minusE2
chr16	41825000	42045000	-17	minusE2
chr16	40965000	41135000	-17	minusE2
chr16	39105000	41245000	-17	minusE2
chr16	33325000	33575000	-17	minusE2
chr16	33305000	33945000	-17	minusE2
chr16	30255000	30505000	-17	minusE2
chr16	28845000	29015000	-17	minusE2
chr16	5485000	5615000	-17	minusE2
chr16	5305000	6485000	-17	minusE2
chr16	93615000	93785000	-16	minusE2
chr16	92715000	92925000	-16	minusE2
chr16	76205000	76375000	-16	minusE2
chr16	74995000	75195000	-16	minusE2
chr16	74885000	75195000	-16	minusE2
chr16	63505000	63605000	-16	minusE2
chr16	61205000	61355000	-16	minusE2
chr16	59685000	59825000	-16	minusE2
chr16	59675000	60605000	-16	minusE2
chr16	56025000	56685000	-16	minusE2
chr16	49505000	49875000	-16	minusE2
chr16	44245000	44485000	-16	minusE2
chr16	43545000	44065000	-16	minusE2
chr16	43265000	43485000	-16	minusE2
chr16	39105000	41135000	-16	minusE2
chr16	34345000	34965000	-16	minusE2
chr16	33075000	33235000	-16	minusE2
chr16	30975000	31355000	-16	minusE2
chr16	29635000	30065000	-16	minusE2
chr16	28925000	29455000	-16	minusE2
chr16	23985000	24475000	-16	minusE2
chr16	20965000	21145000	-16	minusE2
chr16	11985000	13035000	-16	minusE2
chr16	6505000	8335000	-16	minusE2
chr16	5205000	5465000	-16	minusE2
chr16	96725000	97175000	-15	minusE2
chr16	91935000	92485000	-15	minusE2
chr16	88765000	88885000	-15	minusE2
chr16	81205000	84495000	-15	minusE2
chr16	78215000	78435000	-15	minusE2
chr16	77575000	77725000	-15	minusE2
chr16	77125000	77455000	-15	minusE2
chr16	73095000	74415000	-15	minusE2
chr16	67305000	67615000	-15	minusE2
chr16	62525000	62635000	-15	minusE2
chr16	55155000	55465000	-15	minusE2
chr16	49505000	49765000	-15	minusE2
chr16	43535000	43795000	-15	minusE2
chr16	35315000	35965000	-15	minusE2
chr16	26235000	27455000	-15	minusE2
chr16	23985000	24745000	-15	minusE2
chr16	18445000	18855000	-15	minusE2
chr16	17555000	17805000	-15	minusE2
chr16	16595000	16865000	-15	minusE2
chr16	13535000	13725000	-15	minusE2
chr16	11425000	13115000	-15	minusE2
chr16	7145000	8335000	-15	minusE2
chr16	6835000	8335000	-15	minusE2
chr16	4065000	4285000	-15	minusE2
chr16	92695000	93545000	-14	minusE2
chr16	92465000	93545000	-14	minusE2
chr16	87745000	89765000	-14	minusE2
chr16	87585000	88205000	-14	minusE2
chr16	87515000	88215000	-14	minusE2
chr16	80465000	80605000	-14	minusE2
chr16	78455000	78935000	-14	minusE2
chr16	71255000	72035000	-14	minusE2
chr16	64765000	66015000	-14	minusE2
chr16	62935000	63875000	-14	minusE2
chr16	57675000	58625000	-14	minusE2
chr16	49515000	50035000	-14	minusE2
chr16	43895000	44135000	-14	minusE2
chr16	42835000	43165000	-14	minusE2
chr16	40405000	40965000	-14	minusE2
chr16	32035000	32365000	-14	minusE2
chr16	25975000	27145000	-14	minusE2
chr16	24065000	24235000	-14	minusE2
chr16	23465000	23615000	-14	minusE2
chr16	10875000	11415000	-14	minusE2
chr16	8495000	8825000	-14	minusE2
chr16	93685000	93905000	-13	minusE2
chr16	78455000	79055000	-13	minusE2
chr16	73005000	74225000	-13	minusE2
chr16	72995000	74685000	-13	minusE2
chr16	66495000	66875000	-13	minusE2
chr16	65795000	66005000	-13	minusE2
chr16	58305000	59405000	-13	minusE2
chr16	52455000	52935000	-13	minusE2
chr16	51315000	52045000	-13	minusE2
chr16	49695000	49935000	-13	minusE2
chr16	49525000	50305000	-13	minusE2
chr16	41395000	41655000	-13	minusE2
chr16	39985000	41135000	-13	minusE2
chr16	35115000	35545000	-13	minusE2
chr16	27185000	27375000	-13	minusE2
chr16	24745000	25035000	-13	minusE2
chr16	24345000	24785000	-13	minusE2
chr16	16215000	16595000	-13	minusE2
chr16	13115000	13735000	-13	minusE2
chr16	11465000	12195000	-13	minusE2
chr16	8495000	8875000	-13	minusE2
chr16	7435000	7885000	-13	minusE2
chr16	5895000	6335000	-13	minusE2
chr16	3995000	4115000	-13	minusE2
chr16	97315000	97785000	-12	minusE2
chr16	82205000	82385000	-12	minusE2
chr16	77145000	77355000	-12	minusE2
chr16	77135000	78345000	-12	minusE2
chr16	76665000	76865000	-12	minusE2
chr16	74855000	75535000	-12	minusE2
chr16	73115000	73395000	-12	minusE2
chr16	67085000	67615000	-12	minusE2
chr16	65205000	65455000	-12	minusE2
chr16	57865000	58045000	-12	minusE2
chr16	53855000	54035000	-12	minusE2
chr16	41535000	42165000	-12	minusE2
chr16	39105000	40975000	-12	minusE2
chr16	37975000	38505000	-12	minusE2
chr16	34125000	34965000	-12	minusE2
chr16	33315000	34105000	-12	minusE2
chr16	24515000	24985000	-12	minusE2
chr16	21845000	22295000	-12	minusE2
chr16	14775000	15125000	-12	minusE2
chr16	11695000	12195000	-12	minusE2
chr16	91705000	92295000	-11	minusE2
chr16	77455000	77795000	-11	minusE2
chr16	75985000	76275000	-11	minusE2
chr16	62815000	64745000	-11	minusE2
chr16	57635000	59405000	-11	minusE2
chr16	34195000	34975000	-11	minusE2
chr16	25955000	26515000	-11	minusE2
chr16	24125000	24855000	-11	minusE2
chr16	86305000	87245000	-10	minusE2
chr16	78195000	79065000	-10	minusE2
chr16	49285000	49855000	-10	minusE2
chr16	44485000	45155000	-10	minusE2
chr16	26375000	27145000	-10	minusE2
chr16	25375000	26195000	-10	minusE2
chr16	22105000	22575000	-10	minusE2
chr16	7665000	8105000	-10	minusE2
chr16	49515000	50735000	-9	minusE2
chr16	31455000	31915000	-22	minusE2
chr16	45195000	45405000	-22	minusE2
chr16	32145000	32265000	-22	minusE2
chr16	49165000	50305000	-22	minusE2
chr16	45685000	45965000	-22	minusE2
chr16	58675000	59395000	-22	minusE2
chr16	52455000	55465000	-22	minusE2
chr16	62935000	64745000	-22	minusE2
chr16	60615000	61035000	-22	minusE2
chr16	75785000	76865000	-22	minusE2
chr16	73005000	74415000	-22	minusE2
chr16	80985000	81055000	-22	minusE2
chr16	77535000	78155000	-22	minusE2
chr16	37295000	37685000	-23	minusE2
chr16	21615000	21745000	-23	minusE2
chr16	50255000	50525000	-23	minusE2
chr16	41285000	41475000	-23	minusE2
chr16	72355000	72605000	-23	minusE2
chr16	50375000	50715000	-23	minusE2
chr16	74495000	74625000	-23	minusE2
chr16	72355000	72975000	-23	minusE2
